=================
MKR-8  auc: 0.9171  acc: 0.8435
epoch 9    train auc: 0.9464  acc: 0.8701    eval auc: 0.9093  acc: 0.8333    test auc: 0.9096  acc: 0.8338
epoch 10    train auc: 0.9531  acc: 0.8799    eval auc: 0.9116  acc: 0.8367    test auc: 0.9116  acc: 0.8362
epoch 11    train auc: 0.9585  acc: 0.8879    eval auc: 0.9126  acc: 0.8383    test auc: 0.9122  acc: 0.8371
epoch 12    train auc: 0.9631  acc: 0.8954    eval auc: 0.9131  acc: 0.8391    test auc: 0.9129  acc: 0.8389
epoch 13    train auc: 0.9670  acc: 0.9019    eval auc: 0.9132  acc: 0.8384    test auc: 0.9124  acc: 0.8376
epoch 14    train auc: 0.9705  acc: 0.9080    eval auc: 0.9127  acc: 0.8384    test auc: 0.9117  acc: 0.8372
epoch 15    train auc: 0.9733  acc: 0.9131    eval auc: 0.9121  acc: 0.8374    test auc: 0.9110  acc: 0.8373
epoch 16    train auc: 0.9759  acc: 0.9180    eval auc: 0.9115  acc: 0.8373    test auc: 0.9103  acc: 0.8365
epoch 17    train auc: 0.9782  acc: 0.9229    eval auc: 0.9105  acc: 0.8367    test auc: 0.9093  acc: 0.8361
epoch 18    train auc: 0.9801  acc: 0.9270    eval auc: 0.9098  acc: 0.8358    test auc: 0.9087  acc: 0.8352
epoch 19    train auc: 0.9819  acc: 0.9313    eval auc: 0.9089  acc: 0.8351    test auc: 0.9075  acc: 0.8337
epoch 20    train auc: 0.9834  acc: 0.9347    eval auc: 0.9083  acc: 0.8346    test auc: 0.9069  acc: 0.8333
epoch 21    train auc: 0.9849  acc: 0.9380    eval auc: 0.9069  acc: 0.8331    test auc: 0.9056  acc: 0.8322
epoch 22    train auc: 0.9860  acc: 0.9416    eval auc: 0.9064  acc: 0.8323    test auc: 0.9050  acc: 0.8308
epoch 23    train auc: 0.9871  acc: 0.9442    eval auc: 0.9058  acc: 0.8324    test auc: 0.9045  acc: 0.8305
epoch 24    train auc: 0.9881  acc: 0.9466    eval auc: 0.9049  acc: 0.8313    test auc: 0.9035  acc: 0.8297

MKR-CycleGAN    auc: 0.9184  acc: 0.8456
epoch 0    train auc: 0.8867  acc: 0.7994    eval auc: 0.8824  acc: 0.7979    test auc: 0.8830  acc: 0.7991
epoch 1    train auc: 0.8934  acc: 0.8087    eval auc: 0.8856  acc: 0.8039    test auc: 0.8863  acc: 0.8051
epoch 2    train auc: 0.8986  acc: 0.8131    eval auc: 0.8874  acc: 0.8061    test auc: 0.8879  acc: 0.8069
epoch 3    train auc: 0.9050  acc: 0.8195    eval auc: 0.8894  acc: 0.8078    test auc: 0.8898  acc: 0.8086
epoch 4    train auc: 0.9109  acc: 0.8268    eval auc: 0.8916  acc: 0.8116    test auc: 0.8921  acc: 0.8123
epoch 5    train auc: 0.9180  acc: 0.8361    eval auc: 0.8956  acc: 0.8168    test auc: 0.8961  acc: 0.8174
epoch 6    train auc: 0.9263  acc: 0.8465    eval auc: 0.9005  acc: 0.8236    test auc: 0.9009  acc: 0.8234
epoch 7    train auc: 0.9337  acc: 0.8549    eval auc: 0.9055  acc: 0.8290    test auc: 0.9059  acc: 0.8293
epoch 8    train auc: 0.9386  acc: 0.8618    eval auc: 0.9088  acc: 0.8324    test auc: 0.9092  acc: 0.8327
epoch 9    train auc: 0.9421  acc: 0.8654    eval auc: 0.9106  acc: 0.8353    test auc: 0.9109  acc: 0.8352
epoch 10    train auc: 0.9459  acc: 0.8709    eval auc: 0.9123  acc: 0.8373    test auc: 0.9125  acc: 0.8373
epoch 11    train auc: 0.9482  acc: 0.8741    eval auc: 0.9136  acc: 0.8374    test auc: 0.9136  acc: 0.8373
epoch 12    train auc: 0.9501  acc: 0.8763    eval auc: 0.9146  acc: 0.8399    test auc: 0.9147  acc: 0.8399
epoch 13    train auc: 0.9521  acc: 0.8797    eval auc: 0.9158  acc: 0.8408    test auc: 0.9157  acc: 0.8402
epoch 14    train auc: 0.9537  acc: 0.8819    eval auc: 0.9166  acc: 0.8422    test auc: 0.9164  acc: 0.8412
epoch 15    train auc: 0.9537  acc: 0.8814    eval auc: 0.9171  acc: 0.8424    test auc: 0.9167  acc: 0.8425
epoch 16    train auc: 0.9555  acc: 0.8844    eval auc: 0.9179  acc: 0.8432    test auc: 0.9173  acc: 0.8424
epoch 17    train auc: 0.9564  acc: 0.8858    eval auc: 0.9177  acc: 0.8437    test auc: 0.9172  acc: 0.8427
epoch 18    train auc: 0.9562  acc: 0.8847    eval auc: 0.9183  acc: 0.8441    test auc: 0.9179  acc: 0.8430
epoch 19    train auc: 0.9573  acc: 0.8869    eval auc: 0.9188  acc: 0.8447    test auc: 0.9182  acc: 0.8435
epoch 20    train auc: 0.9578  acc: 0.8879    eval auc: 0.9190  acc: 0.8453    test auc: 0.9184  acc: 0.8436
epoch 21    train auc: 0.9576  acc: 0.8864    eval auc: 0.9187  acc: 0.8437    test auc: 0.9182  acc: 0.8428
epoch 22    train auc: 0.9585  acc: 0.8889    eval auc: 0.9194  acc: 0.8461    test auc: 0.9186  acc: 0.8444
epoch 23    train auc: 0.9590  acc: 0.8894    eval auc: 0.9194  acc: 0.8456    test auc: 0.9187  acc: 0.8442
epoch 24    train auc: 0.9582  acc: 0.8869    eval auc: 0.9196  acc: 0.8455    test auc: 0.9189  acc: 0.8436
epoch 25    train auc: 0.9595  acc: 0.8901    eval auc: 0.9195  acc: 0.8464    test auc: 0.9186  acc: 0.8447
epoch 26    train auc: 0.9597  acc: 0.8904    eval auc: 0.9193  acc: 0.8463    test auc: 0.9186  acc: 0.8445
epoch 27    train auc: 0.9588  acc: 0.8874    eval auc: 0.9196  acc: 0.8449    test auc: 0.9189  acc: 0.8434
epoch 28    train auc: 0.9598  acc: 0.8904    eval auc: 0.9199  acc: 0.8466    test auc: 0.9191  acc: 0.8452
epoch 29    train auc: 0.9604  acc: 0.8914    eval auc: 0.9192  acc: 0.8458    test auc: 0.9185  acc: 0.8448
